transaction_id,order_id,user_id,transaction_date,payment_method,amount,transaction_status,transaction_reference
48835,38835,13531,2025-03-31,UPI,248009.7,Success,TXN00048835
48836,38836,12460,2025-05-21,Debit Card,3014.24,Success,TXN00048836
48837,38837,13579,2025-02-12,Credit Card,11814.8,Failed,TXN00048837
48838,38838,14327,2026-01-24,Credit Card,34754.32,Success,TXN00048838
48839,38839,11602,2025-09-26,Credit Card,26912.8,Success,TXN00048839
48840,38840,12276,2025-12-20,Net Banking,7455.98,Pending,TXN00048840
48841,38841,14526,2025-04-21,UPI,6102.21,Failed,TXN00048841
48842,38842,10145,2025-10-19,UPI,18784.98,Success,TXN00048842
48843,38843,12209,2025-04-11,Credit Card,16632.2,Success,TXN00048843
48844,38844,10289,2026-07-31,UPI,228045.4,Success,TXN00048844
48845,38845,14180,2026-06-15,UPI,10835.2,Pending,TXN00048845
48846,38846,10534,2025-11-20,Debit Card,38850.66,Success,TXN00048846
48847,38847,10181,2025-03-27,Credit Card,14659.71,Success,TXN00048847
48848,38848,13033,2025-11-08,Credit Card,252044.35,Success,TXN00048848
48849,38849,13565,2025-11-01,UPI,6406.03,Success,TXN00048849
48850,38850,11068,2025-06-24,Credit Card,5111.83,Success,TXN00048850
48851,38851,12891,2025-03-08,UPI,75528.57,Success,TXN00048851
48852,38852,14466,2026-01-04,UPI,12010.1,Success,TXN00048852
48853,38853,10930,2026-01-21,UPI,7822.58,Failed,TXN00048853
48854,38854,14515,2025-02-23,Wallet,2032.46,Refunded,TXN00048854
48855,38855,10964,2026-05-12,Credit Card,240543.22,Success,TXN00048855
48856,38856,13350,2025-04-26,Credit Card,19397.32,Success,TXN00048856
48857,38857,13517,2025-07-01,Debit Card,41438.51,Refunded,TXN00048857
48858,38858,13157,2025-05-19,UPI,19124.11,Success,TXN00048858
48859,38859,12841,2025-11-28,Credit Card,337818.84,Success,TXN00048859
48860,38860,12127,2025-09-07,UPI,6599.16,Refunded,TXN00048860
48861,38861,13899,2025-11-20,UPI,56401.8,Success,TXN00048861
48862,38862,11760,2025-03-15,Credit Card,5866.94,Success,TXN00048862
48863,38863,11480,2025-11-29,Debit Card,118139.85,Failed,TXN00048863
48864,38864,14803,2025-06-07,Net Banking,6633.52,Success,TXN00048864
48865,38865,10977,2025-09-15,Wallet,137239.92,Failed,TXN00048865
48866,38866,10961,2025-11-15,UPI,14968.98,Success,TXN00048866
48867,38867,13428,2025-02-08,UPI,29679.72,Failed,TXN00048867
48868,38868,14968,2025-02-03,Wallet,73177.92,Success,TXN00048868
48869,38869,13900,2025-12-29,Credit Card,2111.85,Success,TXN00048869
48870,38870,10081,2026-03-05,Credit Card,214630.96,Success,TXN00048870
48871,38871,14666,2026-04-12,Debit Card,71502.85,Refunded,TXN00048871
48872,38872,12860,2025-03-07,Net Banking,21412.54,Success,TXN00048872
48873,38873,11657,2026-06-11,Credit Card,11160.91,Success,TXN00048873
48874,38874,12550,2026-08-10,UPI,52016.97,Success,TXN00048874
48875,38875,11072,2026-08-09,UPI,11976.27,Success,TXN00048875
48876,38876,11661,2026-01-03,Debit Card,44269.69,Failed,TXN00048876
48877,38877,12713,2025-06-06,UPI,13358.69,Success,TXN00048877
48878,38878,12457,2025-08-24,UPI,336455.46,Success,TXN00048878
48879,38879,10825,2026-08-26,UPI,24690.27,Success,TXN00048879
48880,38880,13085,2025-03-03,UPI,4048.29,Failed,TXN00048880
48881,38881,11869,2026-02-28,Net Banking,155394.42,Success,TXN00048881
48882,38882,13852,2025-07-29,Net Banking,27288.45,Refunded,TXN00048882
48883,38883,14323,2025-06-03,UPI,29570.23,Success,TXN00048883
48884,38884,10988,2026-04-24,Debit Card,32323.1,Success,TXN00048884
48885,38885,10191,2025-10-02,UPI,49239.52,Success,TXN00048885
48886,38886,11024,2025-01-05,UPI,49854.76,Success,TXN00048886
48887,38887,14564,2025-03-06,Credit Card,36591.02,Success,TXN00048887
48888,38888,14124,2026-04-14,UPI,16288.57,Pending,TXN00048888
48889,38889,13295,2025-06-18,UPI,13655.17,Success,TXN00048889
48890,38890,13114,2025-12-26,UPI,20424.36,Refunded,TXN00048890
48891,38891,13664,2026-08-25,UPI,1992.58,Success,TXN00048891
48892,38892,12086,2025-11-26,Credit Card,30424.75,Success,TXN00048892
48893,38893,11157,2026-03-16,Credit Card,2229.18,Failed,TXN00048893
48894,38894,11712,2025-02-13,UPI,13299.42,Success,TXN00048894
48895,38895,14606,2025-12-23,Debit Card,62690.3,Refunded,TXN00048895
48896,38896,10163,2026-07-03,Wallet,97269.07,Failed,TXN00048896
48897,38897,14400,2025-06-27,UPI,2901.57,Success,TXN00048897
48898,38898,12795,2025-11-26,UPI,40447.1,Success,TXN00048898
48899,38899,14878,2025-08-09,Net Banking,30048.38,Success,TXN00048899
48900,38900,10054,2026-03-31,Debit Card,36940.78,Failed,TXN00048900
48901,38901,10374,2025-04-16,UPI,13404.82,Success,TXN00048901
48902,38902,10877,2025-07-14,Credit Card,5808.41,Success,TXN00048902
48903,38903,12776,2025-04-07,Debit Card,214352.41,Success,TXN00048903
48904,38904,13730,2025-08-31,UPI,164481.72,Failed,TXN00048904
48905,38905,12866,2026-05-26,UPI,24462.72,Success,TXN00048905
48906,38906,12685,2025-07-09,Debit Card,17644.42,Success,TXN00048906
48907,38907,12709,2026-03-30,Credit Card,17118.75,Success,TXN00048907
48908,38908,13289,2025-06-20,UPI,19401.25,Success,TXN00048908
48909,38909,10040,2025-07-05,Credit Card,10381.72,Failed,TXN00048909
48910,38910,11655,2025-11-25,Net Banking,116917.62,Success,TXN00048910
48911,38911,10798,2025-11-28,UPI,1987.77,Success,TXN00048911
48912,38912,10710,2025-12-11,UPI,67521.62,Success,TXN00048912
48913,38913,14725,2026-05-26,UPI,2051.89,Failed,TXN00048913
48914,38914,10025,2026-01-04,UPI,155643.44,Failed,TXN00048914
48915,38915,14054,2026-07-24,UPI,81993.51,Failed,TXN00048915
48916,38916,12115,2026-06-13,Credit Card,3531.72,Success,TXN00048916
48917,38917,12745,2025-10-19,UPI,19103.49,Success,TXN00048917
48918,38918,12351,2026-04-06,Credit Card,6739.02,Failed,TXN00048918
48919,38919,14574,2026-01-24,Debit Card,51657.91,Success,TXN00048919
48920,38920,14201,2025-01-02,Wallet,42857.87,Success,TXN00048920
48921,38921,12705,2025-05-06,Wallet,75786.88,Success,TXN00048921
48922,38922,11457,2026-06-16,UPI,174738.75,Failed,TXN00048922
48923,38923,11074,2025-01-05,Debit Card,38775.04,Success,TXN00048923
48924,38924,11236,2025-07-19,UPI,30860.28,Success,TXN00048924
48925,38925,14698,2025-03-30,UPI,54374.24,Success,TXN00048925
48926,38926,14485,2025-01-30,Credit Card,45874.06,Failed,TXN00048926
48927,38927,13367,2025-01-27,UPI,137530.95,Failed,TXN00048927
48928,38928,14525,2025-07-10,Credit Card,18946.72,Failed,TXN00048928
48929,38929,12065,2026-01-23,Credit Card,37318.62,Success,TXN00048929
48930,38930,14539,2026-04-13,UPI,5414.71,Success,TXN00048930
48931,38931,13427,2026-01-06,UPI,3216.29,Failed,TXN00048931
48932,38932,11017,2025-03-17,Net Banking,8193.74,Success,TXN00048932
48933,38933,12018,2025-07-09,Net Banking,107476.05,Success,TXN00048933
48934,38934,13424,2026-01-18,UPI,342276.76,Success,TXN00048934
48935,38935,12426,2026-05-13,Debit Card,38145.84,Success,TXN00048935
48936,38936,14488,2025-08-09,Net Banking,141495.44,Failed,TXN00048936
48937,38937,14126,2026-01-23,Debit Card,8020.46,Success,TXN00048937
48938,38938,14227,2026-06-08,UPI,10684.34,Failed,TXN00048938
48939,38939,14497,2026-07-05,UPI,116750.08,Success,TXN00048939
48940,38940,14219,2025-01-07,Debit Card,21286.04,Success,TXN00048940
48941,38941,10920,2025-06-13,UPI,123896.06,Success,TXN00048941
48942,38942,13835,2026-01-08,Net Banking,116732.58,Success,TXN00048942
48943,38943,14052,2026-08-07,Credit Card,21779.28,Success,TXN00048943
48944,38944,14170,2025-02-04,Debit Card,124726.44,Failed,TXN00048944
48945,38945,13544,2025-11-15,UPI,18381.92,Success,TXN00048945
48946,38946,10111,2025-01-23,UPI,37595.54,Failed,TXN00048946
48947,38947,13783,2025-05-06,UPI,99218.8,Success,TXN00048947
48948,38948,12225,2025-03-07,Debit Card,6771.67,Success,TXN00048948
48949,38949,13092,2025-11-08,UPI,66170.08,Success,TXN00048949
48950,38950,12253,2025-01-04,Wallet,16784.22,Success,TXN00048950
48951,38951,13594,2025-09-30,UPI,95284.77,Failed,TXN00048951
48952,38952,13081,2026-04-06,Debit Card,6038.24,Success,TXN00048952
48953,38953,11991,2025-07-06,Debit Card,45098.75,Success,TXN00048953
48954,38954,13948,2026-02-01,Credit Card,36847.76,Success,TXN00048954
48955,38955,13647,2025-12-13,UPI,2943.39,Refunded,TXN00048955
48956,38956,12128,2025-09-27,Wallet,124376.28,Success,TXN00048956
48957,38957,11568,2025-07-15,Debit Card,7879.8,Success,TXN00048957
48958,38958,13588,2025-02-13,Wallet,48368.48,Success,TXN00048958
48959,38959,12174,2025-10-05,UPI,12521.75,Success,TXN00048959
48960,38960,14604,2026-01-29,Credit Card,43528.65,Success,TXN00048960
48961,38961,12423,2026-03-29,UPI,97071.02,Failed,TXN00048961
48962,38962,14630,2026-03-24,Debit Card,28365.98,Success,TXN00048962
48963,38963,14247,2025-04-20,Credit Card,129122.66,Refunded,TXN00048963
48964,38964,14314,2025-02-27,UPI,9230.06,Success,TXN00048964
48965,38965,14378,2026-04-19,UPI,92436.21,Failed,TXN00048965
48966,38966,14401,2025-02-13,Credit Card,9779.36,Failed,TXN00048966
48967,38967,13756,2026-06-20,Wallet,48646.54,Success,TXN00048967
48968,38968,14758,2025-12-17,Credit Card,16315.38,Failed,TXN00048968
48969,38969,11219,2025-02-26,UPI,60382.68,Success,TXN00048969
48970,38970,11450,2025-02-10,Debit Card,228733.2,Success,TXN00048970
48971,38971,11588,2026-02-06,Debit Card,21305.18,Failed,TXN00048971
48972,38972,13985,2026-02-25,UPI,331266.59,Success,TXN00048972
48973,38973,14750,2025-10-25,Debit Card,201152.98,Refunded,TXN00048973
48974,38974,13136,2025-04-10,Wallet,52016.97,Success,TXN00048974
48975,38975,12221,2026-03-12,Net Banking,60297.18,Success,TXN00048975
48976,38976,10397,2025-11-04,Wallet,782.13,Success,TXN00048976
48977,38977,13738,2025-10-15,UPI,225852.48,Success,TXN00048977
48978,38978,10744,2025-12-03,UPI,180626.01,Success,TXN00048978
48979,38979,11454,2025-11-13,UPI,17802.76,Success,TXN00048979
48980,38980,12018,2025-01-20,Net Banking,91548.24,Success,TXN00048980
48981,38981,14147,2025-08-22,UPI,75046.23,Success,TXN00048981
48982,38982,13287,2026-05-21,UPI,199628.68,Failed,TXN00048982
48983,38983,11826,2025-01-09,Net Banking,22671.08,Success,TXN00048983
48984,38984,12668,2026-02-10,Debit Card,145467.62,Success,TXN00048984
48985,38985,14980,2026-03-22,UPI,51712.65,Refunded,TXN00048985
48986,38986,13612,2025-06-29,UPI,145526.36,Failed,TXN00048986
48987,38987,12323,2025-10-08,UPI,19376.09,Success,TXN00048987
48988,38988,14784,2026-08-16,UPI,10278.02,Refunded,TXN00048988
48989,38989,12632,2025-07-02,UPI,653.82,Success,TXN00048989
48990,38990,11954,2025-12-12,Debit Card,48136.65,Success,TXN00048990
48991,38991,10362,2025-11-27,Credit Card,59297.9,Pending,TXN00048991
48992,38992,10400,2025-07-21,Debit Card,201582.72,Success,TXN00048992
48993,38993,13655,2026-06-19,UPI,4426.91,Pending,TXN00048993
48994,38994,10795,2025-03-14,Net Banking,16861.26,Success,TXN00048994
48995,38995,10563,2026-02-20,UPI,16353.57,Success,TXN00048995
48996,38996,13156,2025-11-08,Credit Card,14799.82,Refunded,TXN00048996
48997,38997,12275,2025-08-18,Net Banking,7358.86,Refunded,TXN00048997
48998,38998,12065,2025-01-13,Debit Card,3482.55,Success,TXN00048998
48999,38999,10220,2025-04-15,UPI,19569.19,Success,TXN00048999
49000,39000,12632,2025-03-09,Net Banking,39510.4,Success,TXN00049000
49001,39001,12500,2025-07-01,UPI,168909.42,Success,TXN00049001
49002,39002,12017,2026-07-30,Credit Card,81561.36,Success,TXN00049002
49003,39003,10626,2026-01-04,UPI,18384.45,Success,TXN00049003
49004,39004,11665,2025-05-17,UPI,12930.44,Success,TXN00049004
49005,39005,13342,2025-02-25,Wallet,7002.36,Success,TXN00049005
49006,39006,10903,2026-03-18,UPI,303847.29,Pending,TXN00049006
49007,39007,10064,2025-10-20,UPI,244207.84,Pending,TXN00049007
49008,39008,11992,2026-04-10,UPI,33946.43,Success,TXN00049008
49009,39009,11928,2025-10-04,Debit Card,68694.36,Success,TXN00049009
49010,39010,10950,2025-12-23,Debit Card,8492.07,Success,TXN00049010
49011,39011,10439,2026-04-06,Credit Card,11839.86,Pending,TXN00049011
49012,39012,10897,2026-04-18,Credit Card,57632.67,Success,TXN00049012
49013,39013,14677,2025-05-21,Credit Card,40233.96,Failed,TXN00049013
49014,39014,12080,2025-08-11,UPI,33080.44,Failed,TXN00049014
49015,39015,10001,2025-01-08,Credit Card,58680.78,Success,TXN00049015
49016,39016,14802,2025-06-29,UPI,27227.2,Failed,TXN00049016
49017,39017,14010,2026-03-09,Credit Card,21597.52,Success,TXN00049017
49018,39018,13054,2025-12-17,Net Banking,41735.26,Refunded,TXN00049018
49019,39019,12764,2026-08-20,Net Banking,58884.65,Failed,TXN00049019
49020,39020,12634,2025-05-18,UPI,32789.81,Success,TXN00049020
49021,39021,14248,2025-01-25,UPI,79974.88,Success,TXN00049021
49022,39022,13433,2026-01-27,Net Banking,32736.0,Failed,TXN00049022
49023,39023,12418,2025-04-02,Wallet,82510.37,Success,TXN00049023
49024,39024,11683,2026-08-10,Wallet,5709.53,Success,TXN00049024
49025,39025,10563,2025-11-25,UPI,75224.82,Pending,TXN00049025
49026,39026,10258,2025-01-06,UPI,10862.87,Refunded,TXN00049026
49027,39027,10965,2025-08-22,Credit Card,78129.86,Failed,TXN00049027
49028,39028,14742,2025-05-06,UPI,90574.02,Success,TXN00049028
49029,39029,14286,2025-05-14,Debit Card,72234.14,Pending,TXN00049029
49030,39030,14674,2025-11-29,Debit Card,7169.08,Success,TXN00049030
49031,39031,14932,2025-11-27,Net Banking,34556.03,Success,TXN00049031
49032,39032,11842,2025-07-24,UPI,195322.04,Success,TXN00049032
49033,39033,13876,2025-11-16,Wallet,15684.91,Success,TXN00049033
49034,39034,14094,2026-06-04,Credit Card,53281.58,Success,TXN00049034
49035,39035,12655,2025-11-06,UPI,7245.88,Success,TXN00049035
49036,39036,13985,2026-07-23,Debit Card,12430.86,Refunded,TXN00049036
49037,39037,14601,2026-01-11,UPI,12109.94,Success,TXN00049037
49038,39038,12030,2025-03-24,UPI,10912.4,Success,TXN00049038
49039,39039,13816,2025-06-18,Wallet,10835.2,Success,TXN00049039
49040,39040,11870,2025-01-10,UPI,23515.41,Failed,TXN00049040
49041,39041,10378,2026-04-13,Net Banking,41120.43,Success,TXN00049041
49042,39042,12393,2025-03-25,Wallet,34299.91,Success,TXN00049042
49043,39043,12859,2026-05-02,UPI,337943.5,Success,TXN00049043
49044,39044,10849,2026-06-18,Credit Card,4646.2,Failed,TXN00049044
49045,39045,10780,2025-08-12,Debit Card,7858.95,Failed,TXN00049045
49046,39046,13412,2026-01-06,UPI,119541.17,Success,TXN00049046
49047,39047,10866,2026-08-25,Debit Card,282147.3,Failed,TXN00049047
49048,39048,13640,2026-05-06,UPI,10235.49,Failed,TXN00049048
49049,39049,11931,2025-04-02,UPI,12224.52,Success,TXN00049049
49050,39050,10539,2025-08-25,UPI,136083.98,Success,TXN00049050
49051,39051,14030,2026-01-02,UPI,45561.62,Success,TXN00049051
49052,39052,11106,2025-09-12,UPI,45270.18,Success,TXN00049052
49053,39053,11766,2026-03-07,Net Banking,45403.68,Success,TXN00049053
49054,39054,11756,2026-05-08,Credit Card,101214.75,Refunded,TXN00049054
49055,39055,10234,2025-10-25,UPI,21013.72,Success,TXN00049055
49056,39056,13264,2025-01-26,UPI,103558.39,Success,TXN00049056
49057,39057,13736,2026-02-27,Wallet,59815.6,Success,TXN00049057
49058,39058,13685,2026-01-27,Debit Card,27052.21,Refunded,TXN00049058
49059,39059,14886,2025-10-21,Credit Card,46827.32,Success,TXN00049059
49060,39060,14625,2026-06-12,UPI,70158.44,Success,TXN00049060
49061,39061,10897,2025-05-23,Credit Card,12059.29,Success,TXN00049061
49062,39062,13596,2025-02-19,Debit Card,27213.94,Success,TXN00049062
49063,39063,10276,2026-05-10,UPI,158750.08,Success,TXN00049063
49064,39064,10403,2025-12-04,UPI,72595.87,Success,TXN00049064
49065,39065,12302,2026-01-26,UPI,19964.14,Success,TXN00049065
49066,39066,13049,2026-06-18,UPI,59399.43,Failed,TXN00049066
49067,39067,12585,2025-05-07,UPI,104173.14,Success,TXN00049067
49068,39068,14259,2025-05-29,Debit Card,208025.56,Success,TXN00049068
49069,39069,12111,2025-02-27,Wallet,88591.25,Success,TXN00049069
49070,39070,10243,2026-01-06,Net Banking,179444.7,Success,TXN00049070
49071,39071,12351,2025-06-04,Debit Card,11524.39,Success,TXN00049071
49072,39072,10963,2025-03-18,Debit Card,36166.55,Success,TXN00049072
49073,39073,11140,2025-03-21,UPI,31965.98,Success,TXN00049073
49074,39074,12368,2025-12-31,UPI,39435.98,Success,TXN00049074
49075,39075,11046,2025-07-03,Credit Card,28776.45,Success,TXN00049075
49076,39076,11487,2025-06-10,Net Banking,115807.15,Failed,TXN00049076
49077,39077,10965,2026-07-25,Credit Card,19959.04,Success,TXN00049077
49078,39078,12666,2026-01-22,Debit Card,43133.5,Success,TXN00049078
49079,39079,12012,2025-03-11,Net Banking,3037.78,Failed,TXN00049079
49080,39080,14938,2025-09-03,Debit Card,186035.25,Success,TXN00049080
49081,39081,13408,2025-03-12,UPI,43195.04,Success,TXN00049081
49082,39082,10370,2026-06-29,UPI,7870.06,Failed,TXN00049082
49083,39083,11395,2025-09-22,UPI,71181.14,Success,TXN00049083
49084,39084,10829,2025-06-11,UPI,213543.43,Success,TXN00049084
49085,39085,12076,2025-05-06,UPI,96070.34,Success,TXN00049085
49086,39086,12897,2025-03-23,UPI,18193.29,Refunded,TXN00049086
49087,39087,14546,2025-08-26,UPI,174753.89,Failed,TXN00049087
49088,39088,14623,2026-04-17,UPI,21862.91,Success,TXN00049088
49089,39089,10183,2026-04-11,UPI,42614.37,Refunded,TXN00049089
49090,39090,10376,2025-11-18,Credit Card,12346.5,Success,TXN00049090
49091,39091,11830,2025-07-05,UPI,15980.1,Success,TXN00049091
49092,39092,13991,2025-02-09,Debit Card,31369.84,Success,TXN00049092
49093,39093,10210,2025-12-26,UPI,47673.32,Failed,TXN00049093
49094,39094,14128,2026-07-11,Debit Card,10152.62,Failed,TXN00049094
49095,39095,12092,2025-06-23,UPI,117507.26,Success,TXN00049095
49096,39096,10886,2025-02-18,UPI,4602.5,Success,TXN00049096
49097,39097,13707,2026-01-02,UPI,261449.14,Failed,TXN00049097
49098,39098,14468,2026-08-02,UPI,6384.33,Refunded,TXN00049098
49099,39099,10995,2026-05-19,Credit Card,117728.13,Success,TXN00049099
49100,39100,12490,2026-08-10,Wallet,25176.19,Success,TXN00049100
49101,39101,12662,2025-04-01,UPI,41898.13,Success,TXN00049101
49102,39102,13516,2026-06-05,Debit Card,20937.92,Success,TXN00049102
49103,39103,14063,2025-08-06,Net Banking,24945.29,Refunded,TXN00049103
49104,39104,14334,2025-07-01,Debit Card,14664.53,Success,TXN00049104
49105,39105,11355,2026-02-28,UPI,4587.15,Failed,TXN00049105
49106,39106,12820,2025-06-11,UPI,3846.0,Success,TXN00049106
49107,39107,14399,2026-08-06,UPI,17884.04,Success,TXN00049107
49108,39108,11927,2025-02-27,UPI,303847.29,Failed,TXN00049108
49109,39109,10229,2025-03-04,UPI,28365.98,Success,TXN00049109
49110,39110,13212,2025-04-25,UPI,233835.24,Success,TXN00049110
49111,39111,13911,2025-05-30,UPI,27360.58,Success,TXN00049111
49112,39112,14150,2025-02-17,Wallet,126702.87,Success,TXN00049112
49113,39113,12640,2026-06-29,Debit Card,41056.09,Success,TXN00049113
49114,39114,11295,2026-07-11,Debit Card,31181.61,Failed,TXN00049114
49115,39115,14226,2025-07-21,Net Banking,9341.92,Failed,TXN00049115
49116,39116,11549,2025-12-17,UPI,16632.2,Refunded,TXN00049116
49117,39117,10517,2025-11-27,UPI,16193.17,Failed,TXN00049117
49118,39118,13489,2026-08-21,Net Banking,26290.66,Success,TXN00049118
49119,39119,13056,2026-01-31,UPI,109968.98,Success,TXN00049119
49120,39120,14608,2025-08-13,UPI,31508.89,Success,TXN00049120
49121,39121,13010,2026-05-12,UPI,137530.95,Success,TXN00049121
49122,39122,11981,2026-03-11,UPI,7485.68,Failed,TXN00049122
49123,39123,10225,2025-12-07,Debit Card,213816.2,Success,TXN00049123
49124,39124,12251,2025-09-24,Debit Card,3050.98,Refunded,TXN00049124
49125,39125,12903,2026-08-12,UPI,19906.87,Success,TXN00049125
49126,39126,12982,2025-12-21,UPI,21013.72,Success,TXN00049126
49127,39127,10136,2025-03-30,Debit Card,70630.91,Success,TXN00049127
49128,39128,13876,2026-07-27,UPI,137046.96,Failed,TXN00049128
49129,39129,11053,2025-01-05,Debit Card,16510.85,Success,TXN00049129
49130,39130,11375,2025-06-02,UPI,60082.37,Success,TXN00049130
49131,39131,13038,2025-04-28,Wallet,26479.91,Success,TXN00049131
49132,39132,11352,2025-09-19,Wallet,13721.25,Success,TXN00049132
49133,39133,13930,2026-05-16,UPI,34439.7,Success,TXN00049133
49134,39134,11394,2025-01-12,Debit Card,200025.35,Success,TXN00049134
49135,39135,10371,2025-01-07,UPI,34392.34,Success,TXN00049135
49136,39136,14734,2025-12-14,UPI,10111.78,Refunded,TXN00049136
49137,39137,11660,2026-07-06,UPI,2338.6,Refunded,TXN00049137
49138,39138,10922,2025-10-16,UPI,57903.58,Success,TXN00049138
49139,39139,13444,2025-11-18,UPI,46805.75,Success,TXN00049139
